NECTA,fips,state,msa,population,total_postings,total_supply,supply_demand_ratio,supply_demand_qualifier,location_quotient,location_quotient_qualifier,top_job_1,top_job_2,top_job_3,top_job_4,top_job_5,top_job_6,top_job_7,top_job_8,top_job_9,top_job_10,analyze,securely_provision,operate_maintain,protect_defend,investigate,collect_operate,oversight_development,security+_holders,cissp_holders,cipp_holders,cisa_holders,cism_holders,giac_holders,security+_openings,cissp_openings,cipp_openings,cisa_openings,cism_openings,giac_openings
,2,AK,,741894,439,884,2,Very Low,0.7,Very Low,Cyber Security Engineer,Systems Administrator,Cyber Security Specialist / Technician,Network Engineer / Architect,Cyber Security Analyst,Network Analyst / Specialist,Cyber Security Manager / Administrator,IT Specialist / Engineer,Systems Engineer,Vulnerability Analyst / Penetration Tester,162,197,314,177,5,67,132,716,122,<10,32,27,93,77,71,0,43,32,56
,1,AL,,4863300,4133,8314,2,Very Low,1.1,Average,Cyber Security Engineer,Systems Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Administrator,Software Developer / Engineer,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Senior Software Developer / Engineer,Network Administrator,1278,2492,2989,1483,22,554,682,5063,1078,23,237,119,408,1557,1075,11,307,251,561
,5,AR,,2988248,729,3129,4.3,Low,0.3,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,IT Director,Vulnerability Analyst / Penetration Tester,Incident Analyst / Responder,Systems Administrator,Systems Analyst,278,394,485,320,12,120,288,570,310,38,178,27,414,42,138,0,84,39,52
,4,AZ,,6931071,6875,14607,2.1,Very Low,1.3,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Systems Administrator,IT Auditor,Software Developer / Engineer,Cyber Security Consultant,2721,4437,4510,2832,51,1090,2042,3372,1655,86,506,326,1005,790,2071,21,1355,605,998
,6,CA,,39250017,31731,83413,2.6,Very Low,1,Average,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Software Developer / Engineer,Systems Engineer,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Systems Administrator,Cyber Security Consultant,Cyber Security Architect,11760,19170,18644,11482,200,4533,10065,13619,7106,1383,3414,1229,3944,2350,6978,342,3809,2307,2511
,8,CO,,5540545,9487,18308,1.9,Very Low,1.9,Very High,Cyber Security Engineer,Network Engineer / Architect,Systems Engineer,Software Developer / Engineer,Cyber Security Analyst,Systems Administrator,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,IT Auditor,Vulnerability Analyst / Penetration Tester,3058,6135,6381,3429,60,1337,2292,6210,2747,146,673,289,1360,2102,2931,46,1187,737,1394
,9,CT,,3576452,2452,6671,2.7,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,IT Auditor,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Systems Engineer,Cyber Security Architect,Software Developer / Engineer,1066,1582,1619,1079,16,424,822,818,683,93,434,174,362,98,639,31,485,254,205
,11,DC,,681170,8922,16767,1.9,Very Low,6.2,Very High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Engineer,Cyber Security Manager / Administrator,Software Developer / Engineer,Information Assurance Engineer / Analyst,Systems Administrator,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,3523,5303,5886,3719,97,1511,2327,813,932,309,242,88,649,1316,2752,57,917,909,1195
,10,DE,,952065,1430,2700,1.9,Very Low,1.6,Very High,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Cyber Security Consultant,Network Engineer / Architect,Cyber Security Architect,Software Developer / Engineer,IT Project Manager,765,842,836,651,9,250,478,418,237,16,106,47,118,13,350,3,304,154,65
,12,FL,,20612439,12641,37184,2.9,Very Low,0.8,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Administrator,Systems Engineer,IT Auditor,Software Developer / Engineer,Network Administrator,Vulnerability Analyst / Penetration Tester,4759,7165,8334,4750,135,1960,3169,11184,4061,232,1693,778,2109,1989,3033,60,1645,1047,1319
,13,GA,,10310371,10526,26438,2.5,Very Low,1.2,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,IT Auditor,Software Developer / Engineer,Systems Engineer,Cyber Security Consultant,Cyber Security Architect,4334,6486,6567,4323,52,1612,3062,6498,2767,278,1169,484,2785,697,2830,47,1701,1131,1087
,15,HI,,1428557,1434,4229,3,Very Low,1.1,Average,Systems Administrator,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Specialist / Technician,Incident Analyst / Responder,IT Specialist / Engineer,Network Administrator,Information Assurance Engineer / Analyst,Help Desk Technician / Analyst,449,508,1074,465,13,175,259,3942,698,13,74,66,354,473,279,0,121,56,204
,19,IA,,3134693,2195,4771,2.2,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Network Engineer / Architect,Software Developer / Engineer,.NET Developer / Engineer,Network Administrator,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,979,1399,1323,870,5,339,658,763,355,14,180,44,267,27,487,12,385,149,154
,16,ID,,1683140,549,1663,3,Very Low,0.4,Very Low,Cyber Security Analyst,Cyber Security Engineer,Systems Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Architect,Solutions Engineer,IT Manager,Cyber Security Specialist / Technician,Information Assurance Engineer / Analyst,214,324,387,205,5,112,161,1047,229,<10,60,28,171,35,108,2,47,30,35
,17,IL,,12801539,12419,32223,2.6,Very Low,1,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Systems Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Systems Administrator,Software Developer / Engineer,5388,7512,7713,4939,120,1977,3979,3877,2435,401,1473,508,1746,776,3386,131,2053,1184,1308
,18,IN,,6633053,2426,8421,3.5,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Network Engineer / Architect,IT Auditor,Cyber Security Manager / Administrator,Incident Analyst / Responder,Cyber Security Consultant,Systems Administrator,IT Director,1153,1404,1629,1105,22,519,658,2182,735,88,345,115,460,106,640,11,374,222,253
,20,KS,,2907289,1599,5138,3.2,Very Low,0.6,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Engineer,Cyber Security Manager / Administrator,Systems Administrator,Cyber Security Specialist / Technician,Software Developer / Engineer,Technical Support Engineer / Analyst,Vulnerability Analyst / Penetration Tester,501,950,1040,653,7,284,406,1584,535,27,199,82,311,261,274,2,137,98,135
,21,KY,,4436974,1681,5217,3.1,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Help Desk Technician / Analyst,Network Engineer / Architect,Systems Administrator,Software Developer / Engineer,Systems Engineer,Cyber Security Consultant,Java Developer / Engineer,562,849,1128,519,8,240,424,1853,388,26,203,81,320,541,270,0,111,45,96
,22,LA,,4681666,1412,5137,3.6,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Cyber Security Analyst,Cyber Security Specialist / Technician,Network Engineer / Architect,Software Developer / Engineer,Systems Administrator,Systems Engineer,IT Director,Technical Support Engineer / Analyst,437,752,892,554,3,231,434,1594,337,18,180,62,310,137,253,1,172,67,111
,25,MA,,6811779,8506,20221,2.4,Very Low,1.2,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Systems Engineer,Software Developer / Engineer,Cyber Security Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,3211,5419,5483,3361,29,1288,2811,1621,1725,273,938,336,899,464,2144,74,1332,878,665
,24,MD,,6016447,14353,33574,2.3,Very Low,2.7,Very High,Cyber Security Engineer,Network Engineer / Architect,Software Developer / Engineer,Cyber Security Analyst,Systems Administrator,Systems Engineer,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Senior Software Developer / Engineer,4824,8618,9756,5484,192,2313,2828,14910,6635,203,1105,751,3326,2911,4031,25,948,831,1769
,23,ME,,1331479,838,2497,3,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Systems Administrator,Systems Engineer,Cyber Security Specialist / Technician,Unix Administrator / Engineer,262,257,406,155,4,58,261,399,167,46,83,40,114,22,51,0,34,18,18
,26,MI,,9928300,7133,14255,2,Very Low,0.8,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Cyber Security Manager / Administrator,Cyber Security Consultant,Systems Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Systems Engineer,2942,4261,4690,2839,35,1194,2206,1753,1249,91,755,223,848,383,1733,32,1213,532,578
,27,MN,,5519952,5403,15384,2.9,Very Low,0.9,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Software Developer / Engineer,Cyber Security Manager / Administrator,Cyber Security Consultant,IT Auditor,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Systems Engineer,2352,3537,3197,2373,62,905,1766,857,1294,254,684,264,740,114,1289,60,888,489,452
,29,MO,,6093000,4403,13834,3.1,Very Low,0.8,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Systems Engineer,Cyber Security Specialist / Technician,Cyber Security Manager / Administrator,Systems Administrator,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,1676,2725,2921,1886,47,695,1192,2328,978,83,478,131,586,315,1033,12,718,363,337
,28,MS,,2988726,778,2456,3.2,Very Low,0.3,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Cyber Security Specialist / Technician,Cyber Security Manager / Administrator,Systems Administrator,Information Assurance Engineer / Analyst,Software Developer / Engineer,Incident Analyst / Responder,Systems Engineer,223,428,592,328,2,115,222,1862,178,11,77,30,171,147,216,0,98,66,121
,30,MT,,1042520,178,752,4.2,Low,0.2,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Cyber Security Consultant,Cyber Security Specialist / Technician,Systems Administrator,IT Director,Systems Support Specialist,Cyber Security Manager / Administrator,73,89,118,68,6,22,64,229,89,<10,25,<10,76,6,16,0,15,6,18
,0,National,,323127513,285681,746858,2.6,Very Low,1,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Systems Administrator,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Specialist / Technician,110073,172732,183482,112552,2373,45129,80938,167776,76413,7281,31514,12428,45527,32140,72700,1644,37493,23932,29088
,37,NC,,10146788,9613,25371,2.6,Very Low,1.1,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Cyber Security Architect,Cyber Security Specialist / Technician,IT Auditor,4119,5931,6199,4172,125,1462,2859,5810,2208,153,1081,335,1324,778,2253,46,1376,810,903
,38,ND,,757952,295,781,2.7,Very Low,0.3,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Analyst,Systems Administrator,Software Developer / Engineer,Technical Support Engineer / Analyst,Network Analyst / Specialist,IT Specialist / Engineer,Systems Analyst,100,142,189,107,2,44,91,272,51,<10,21,11,81,31,48,2,18,9,15
,31,NE,,1907116,1627,4576,2.8,Very Low,0.8,Low,Cyber Security Engineer,Cyber Security Analyst,Systems Engineer,Network Engineer / Architect,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,Systems Administrator,Senior Software Developer / Engineer,642,1038,1124,703,5,235,395,1100,461,37,164,45,403,180,383,7,198,179,161
,33,NH,,1334795,573,1782,3.1,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Cyber Security Analyst,Software Developer / Engineer,Network Engineer / Architect,Systems Administrator,IT Director,IT Auditor,Cyber Security Specialist / Technician,Computer Support Specialist,227,293,390,221,3,106,188,543,404,74,93,43,162,67,108,1,68,36,42
,34,NJ,,8944469,9682,22768,2.4,Very Low,1.2,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Systems Engineer,Cyber Security Specialist / Technician,Cyber Security Consultant,4316,6034,6163,4296,96,1604,3307,2136,2294,283,1735,633,1152,304,2505,29,1602,1124,813
,35,NM,,2081015,1277,3546,2.8,Very Low,0.8,Low,Cyber Security Engineer,Systems Administrator,Cyber Security Manager / Administrator,Network Administrator,Cyber Security Analyst,Systems Engineer,Network Engineer / Architect,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Software Developer / Engineer,334,578,937,483,4,182,317,1235,339,<10,70,32,217,378,260,1,26,45,62
,32,NV,,2940058,1633,4063,2.5,Very Low,0.6,Very Low,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Systems Administrator,Network Administrator,Systems Engineer,IT Specialist / Engineer,Cyber Security Specialist / Technician,603,889,1129,574,18,258,455,1441,395,14,131,39,426,200,383,0,248,106,199
,36,NY,,19745289,13771,48774,3.5,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Systems Engineer,Software Developer / Engineer,Cyber Security Specialist / Technician,6114,8310,8130,5725,112,2041,5404,3002,2340,573,1900,664,1685,324,3475,142,2431,1446,972
,39,OH,,11614373,6602,22716,3.4,Very Low,0.6,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Vulnerability Analyst / Penetration Tester,Systems Administrator,Cyber Security Specialist / Technician,2751,4035,4376,2609,56,1001,1763,4036,1774,177,1072,250,961,446,1597,25,1049,529,452
,40,OK,,3923561,1430,5031,3.5,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Software Developer / Engineer,Cyber Security Manager / Administrator,Network Administrator,IT Auditor,IT Specialist / Engineer,Systems Administrator,Systems Engineer,491,830,976,542,6,270,352,2185,460,13,202,64,266,194,279,5,121,79,104
,41,OR,,4093465,3098,6724,2.2,Very Low,0.9,Average,Cyber Security Analyst,Cyber Security Engineer,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Systems Engineer,Systems Administrator,Cyber Security Architect,Software Developer / Engineer,Cyber Security Specialist / Technician,1376,1815,2024,1239,24,587,875,806,651,83,250,76,479,96,731,19,359,267,334
,42,PA,,12784227,8081,23045,2.9,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Software Developer / Engineer,Cyber Security Manager / Administrator,Systems Analyst,Systems Engineer,Cyber Security Specialist / Technician,IT Project Manager,3183,5030,4873,2893,39,1220,2304,3597,2265,228,1294,400,1519,475,1846,55,1289,753,640
,44,RI,,1056426,923,2912,3.2,Very Low,1,Average,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,Cyber Security Specialist / Technician,Cyber Security Architect,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,IT Specialist / Engineer,Software Developer / Engineer,413,584,670,417,7,131,267,418,220,22,130,51,176,100,293,2,173,158,119
,45,SC,,4961119,2867,8201,2.9,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Software Developer / Engineer,Systems Administrator,Cyber Security Specialist / Technician,Cyber Security Manager / Administrator,Systems Engineer,Information Assurance Engineer / Analyst,Senior Software Developer / Engineer,1021,1799,1969,1092,12,470,623,3288,980,48,241,123,915,474,524,17,235,169,377
,46,SD,,865454,503,1327,2.6,Very Low,0.6,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Systems Administrator,Network Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,IT Director,Systems Engineer,183,284,365,254,8,115,184,245,77,<10,40,15,89,27,78,0,56,31,25
,47,TN,,6651194,2907,8566,3,Very Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Specialist / Technician,Systems Administrator,Software Developer / Engineer,1115,1658,1930,1171,5,480,921,2236,912,57,529,126,576,157,673,8,466,302,317
,48,TX,,27862596,20007,64671,3.2,Very Low,0.8,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Architect,Cyber Security Consultant,7941,12668,12793,8405,129,3466,5895,12678,6260,384,3168,992,4339,1343,5151,120,2764,1797,2128
,49,UT,,3051217,1876,4984,2.7,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Systems Administrator,Network Engineer / Architect,Software Developer / Engineer,Technical Support Engineer / Analyst,Systems Engineer,Senior Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,678,1100,1233,773,6,315,486,2266,690,60,274,67,511,267,386,12,170,122,176
,51,VA,,8411808,33454,70726,2.1,Very Low,4.4,Very High,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Software Developer / Engineer,Systems Engineer,Systems Administrator,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Incident Analyst / Responder,Cyber Security Specialist / Technician,11204,20106,22343,12441,394,5328,7060,24311,10744,504,2252,1466,4386,7856,10033,87,2911,2539,4552
,50,VT,,624594,325,774,2.4,Very Low,0.5,Very Low,Cyber Security Engineer,Network Engineer / Architect,IT Auditor,Cyber Security Analyst,Cyber Security Architect,IT Director,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,Systems Engineer,Systems Administrator,78,229,235,152,9,47,114,122,96,<10,21,15,86,13,94,0,32,9,27
,53,WA,,7288000,6458,16712,2.6,Very Low,1,Average,Cyber Security Engineer,Cyber Security Analyst,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Consultant,Systems Administrator,2582,3873,3791,2539,41,1038,2088,3993,2007,338,671,285,1169,349,1582,64,892,620,569
,55,WI,,5778708,2656,8900,3.4,Very Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,IT Auditor,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Systems Engineer,IT Manager,Software Developer / Engineer,1223,1564,1792,1158,35,611,906,824,663,29,329,123,495,71,563,16,358,180,218
,54,WV,,1831102,969,2438,2.5,Very Low,0.7,Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Administrator,Information Assurance Engineer / Analyst,Software Developer / Engineer,Cyber Security Specialist / Technician,Unix Administrator / Engineer,Application Developer / Engineer,Cyber Security Manager / Administrator,283,520,666,378,15,134,279,837,356,17,44,37,120,185,220,0,74,53,114
,56,WY,,585501,123,333,2.7,Very Low,0.2,Very Low,Cyber Security Engineer,Systems Engineer,Network Engineer / Architect,Cyber Security Analyst,Network Analyst / Specialist,Vulnerability Analyst / Penetration Tester,Systems Administrator,Computer Repair Technician,IT Manager,Cyber Security Manager / Administrator,37,60,90,51,3,15,43,185,41,<10,<10,<10,44,15,16,0,8,6,12
,10180,,"Abilene, TX",170364,26,86,3.3,Very Low,0.2,Very Low,Cyber Security Specialist / Technician,Cyber Security Engineer,IT Project Manager,Systems Engineer,Systems Administrator,Network Analyst / Specialist,Help Desk Technician / Analyst,Cyber Security Manager / Administrator,,,8,5,19,13,0,1,8,70,<10,<10,<10,<10,<10,2,4,0,0,4,4
,10380,,"Aguadilla-Isabela, PR",309696,15,72,4.8,Average,0.2,Very Low,Network Engineer / Architect,Cyber Security Analyst,IT Specialist / Engineer,Network Analyst / Specialist,Cyber Security Specialist / Technician,Cyber Security Engineer,Systems Administrator,,,,8,3,12,5,0,2,1,<10,<10,<10,<10,<10,<10,5,2,0,0,0,0
,10420,,"Akron, OH",702221,193,930,4.8,Average,0.3,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Vulnerability Analyst / Penetration Tester,Business / Systems Analyst,Computer Support Specialist,60,122,135,69,4,26,42,105,76,<10,58,<10,67,8,34,1,9,12,9
,10580,,"Albany-Schenectady-Troy, NY",881839,584,2096,3.6,Very Low,0.6,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Software Developer / Engineer,Network Engineer / Architect,Business / Management Consultant,Cyber Security Consultant,IT Auditor,Cyber Security Architect,Systems Engineer,237,302,324,219,6,73,225,150,89,<10,96,30,252,9,121,2,67,44,40
,10500,,"Albany, GA",152219,140,255,1.8,Very Low,1.2,Average,Oracle Database Administrator,Cyber Security Specialist / Technician,Information Assurance Engineer / Analyst,Cyber Security Engineer,Unix Administrator / Engineer,Windows Administrator,Database Administrator,Java Developer / Engineer,Technical Project Manager,Network Engineer / Architect,36,61,96,32,0,8,19,120,<10,<10,<10,<10,<10,59,26,0,7,9,17
,10540,,"Albany, OR",122849,10,11,1.1,Very Low,0.1,Very Low,Cyber Security Engineer,IT Auditor,Software Developer / Engineer,,,,,,,,4,7,7,6,0,1,6,26,<10,<10,<10,<10,<10,2,4,0,2,1,1
,10740,,"Albuquerque, NM",909906,736,1930,2.6,Very Low,0.9,Average,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Systems Administrator,Network Engineer / Architect,Systems Engineer,Cyber Security Specialist / Technician,Software Developer / Engineer,Information Assurance Engineer / Analyst,Network Administrator,225,390,519,292,1,133,179,567,170,<10,38,22,164,186,204,1,17,40,52
,10780,,"Alexandria, LA",154789,24,80,3.3,Very Low,0.2,Very Low,Cyber Security Engineer,IT Specialist / Engineer,Telecommunications Specialist / Engineer,Cyber Security Specialist / Technician,IT Director,,,,,,2,9,18,10,0,5,14,34,<10,<10,<10,<10,<10,0,0,0,0,0,0
,10900,,"Allentown-Bethlehem-Easton, PA-NJ",835652,172,859,5,Average,0.2,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Systems Analyst,Systems Engineer,Software Developer / Engineer,Application Developer / Engineer,Cyber Security Specialist / Technician,Incident Analyst / Responder,68,112,96,66,0,33,45,133,87,<10,57,32,78,18,22,0,33,4,7
,11020,,"Altoona, PA",124650,9,101,11.2,Very High,0.1,Very Low,Cyber Security Manager / Administrator,Systems Administrator,Network Support Technician,Technical Support Engineer / Analyst,Cyber Security Consultant,,,,,,2,2,7,2,0,2,6,21,11,<10,<10,<10,<10,2,0,0,0,0,0
,11100,,"Amarillo, TX",263342,24,181,7.5,High,0.1,Very Low,Cyber Security Engineer,Network Engineer / Architect,Technical Support Engineer / Analyst,Software Developer / Engineer,Computer Support Specialist,SQL Server Database Administrator,Vulnerability Analyst / Penetration Tester,IT Specialist / Engineer,Database Administrator,Cyber Security Manager / Administrator,7,16,16,8,0,2,6,45,20,<10,<10,<10,<10,0,1,0,5,0,3
,11180,,"Ames, IA",97090,73,137,1.9,Very Low,0.8,Low,Systems Analyst,Business / Systems Analyst,Cyber Security Architect,Cyber Security Analyst,Software Developer / Engineer,IT Specialist / Engineer,Network Administrator,Chief Technology Officer,Cyber Security Manager / Administrator,Computer Programmer,39,45,33,13,0,10,24,11,<10,<10,<10,<10,<10,0,4,0,4,2,3
,11260,,"Anchorage, AK",402557,224,565,2.5,Very Low,0.6,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Systems Administrator,Network Engineer / Architect,Systems Engineer,Cyber Security Manager / Administrator,IT Specialist / Engineer,Senior Software Developer / Engineer,Cyber Security Consultant,Cyber Security Analyst,77,111,160,92,0,34,53,444,54,<10,22,21,69,40,35,0,22,19,31
,11460,,"Ann Arbor, MI",364709,460,985,2.1,Very Low,1.1,Average,Cyber Security Analyst,Cyber Security Engineer,Cyber Security Architect,Software Developer / Engineer,Network Engineer / Architect,Network Administrator,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Devops Engineer,Senior Software Developer / Engineer,196,294,291,198,4,96,156,51,73,<10,33,13,61,0,127,6,41,51,34
,11500,,"Anniston-Oxford-Jacksonville, AL",114611,30,58,1.9,Very Low,0.4,Very Low,Network Administrator,Systems Analyst,Network Engineer / Architect,Information Assurance Engineer / Analyst,Cyber Security Analyst,Cyber Security Engineer,Telecommunications Specialist / Engineer,Systems Support Specialist,Incident Analyst / Responder,Windows Administrator,9,15,21,14,1,1,11,51,<10,<10,<10,<10,<10,4,5,1,5,3,5
,11540,,"Appleton, WI",234079,73,245,3.4,Very Low,0.3,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Application Support Engineer / Analyst,Cyber Security Manager / Administrator,Incident Analyst / Responder,IT Director,Systems Engineer,Technical Consultant / Analyst,Cyber Security Specialist / Technician,41,46,51,37,2,16,24,22,22,<10,12,<10,28,1,21,0,6,10,4
,11700,,"Asheville, NC",452319,96,238,2.5,Very Low,0.3,Very Low,Cyber Security Specialist / Technician,Cyber Security Analyst,Systems Support Specialist,Systems Administrator,Cyber Security Manager / Administrator,Application Support Engineer / Analyst,Network Engineer / Architect,Cyber Security Engineer,Vulnerability Analyst / Penetration Tester,Incident Analyst / Responder,32,24,66,39,0,15,25,62,18,<10,<10,<10,12,3,24,1,1,18,0
,12020,,"Athens-Clarke County, GA",205290,39,134,3.4,Very Low,0.2,Very Low,Cyber Security Analyst,Cyber Security Manager / Administrator,Cyber Security Engineer,Systems Support Specialist,Systems Analyst,Business / Systems Analyst,Network Engineer / Architect,Systems Administrator,IT Director,Operations Analyst (General),20,25,26,20,0,10,10,26,<10,<10,<10,<10,<10,2,3,0,3,2,2
,12060,,"Atlanta-Sandy Springs-Roswell, GA",5789700,8522,20576,2.4,Very Low,1.6,Very High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Cyber Security Consultant,Cyber Security Architect,3649,5529,5290,3597,48,1367,2516,1887,1365,267,1069,393,860,270,2448,45,1543,1007,900
,12100,,"Atlantic City-Hammonton, NJ",270991,67,308,4.6,Average,0.3,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Cyber Security Consultant,GIS Analyst,Cisco Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,Server Administrator,Network Analyst / Specialist,Systems Administrator,14,37,48,31,0,7,28,49,<10,<10,<10,<10,<10,0,18,0,1,6,11
